Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Jardim Botânico;4;0;3;300;18000.0;3213.0;0.0;60.0;Apartamento
Apartamento;Leblon;3;1;1;94;11000.0;1900.0;0.0;117.02;Apartamento
Apartamento;Leblon;4;2;1;175;11000.0;2800.0;0.0;62.86;Apartamento
Apartamento;Copacabana;4;1;4;430;14000.0;3050.0;350.0;32.56;Apartamento
Apartamento;Lagoa;4;4;3;266;18000.0;4000.0;1500.0;67.67;Apartamento
Apartamento;Lagoa;3;4;3;265;19000.0;3970.0;1417.0;71.7;Apartamento
Apartamento;Ipanema;4;2;1;200;13000.0;3100.0;633.0;65.0;Apartamento
Apartamento;Copacabana;4;2;2;310;12000.0;3800.0;0.0;38.71;Apartamento
Apartamento;Flamengo;5;2;4;430;12000.0;4200.0;1800.0;27.91;Apartamento
Apartamento;Urca;4;3;2;205;17500.0;2463.0;859.0;85.37;Apartamento
Apartamento;Laranjeiras;4;2;1;200;15000.0;3700.0;624.0;75.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;250;9990.0;880.0;2500.0;39.96;Apartamento
Apartamento;Ipanema;3;2;1;230;10000.0;3500.0;1400.0;43.48;Apartamento
Apartamento;Barra da Tijuca;4;3;4;314;10000.0;3451.0;834.0;31.85;Apartamento
Apartamento;São Conrado;4;4;4;570;14999.0;7000.0;5000.0;26.31;Apartamento
Apartamento;Leblon;4;2;2;207;15500.0;3600.0;676.0;74.88;Apartamento
Apartamento;Ipanema;3;2;1;230;10000.0;3680.0;900.0;43.48;Apartamento
Apartamento;Ipanema;2;1;2;120;15000.0;3500.0;500.0;125.0;Apartamento
Apartamento;São Conrado;4;3;2;280;11500.0;3800.0;14500.0;41.07;Apartamento
Apartamento;São Conrado;3;3;3;400;13000.0;9750.0;23000.0;32.5;Apartamento
Apartamento;Lagoa;4;1;2;250;11000.0;2900.0;0.0;44.0;Apartamento
Apartamento;Leblon;3;1;1;158;10000.0;2400.0;0.0;63.29;Apartamento
Apartamento;Ipanema;4;4;3;300;18900.0;3800.0;1400.0;63.0;Apartamento
Apartamento;Leblon;4;2;3;325;12000.0;3336.0;1250.0;36.92;Apartamento
Apartamento;Barra da Tijuca;4;4;4;265;11000.0;2000.0;1200.0;41.51;Apartamento
Apartamento;Copacabana;2;0;2;125;12500.0;1300.0;250.0;100.0;Apartamento
Apartamento;Copacabana;4;1;0;300;10000.0;1700.0;500.0;33.33;Apartamento
Apartamento;Copacabana;5;1;5;300;25000.0;2300.0;700.0;83.33;Apartamento
Apartamento;Leblon;3;2;1;160;10000.0;2700.0;500.0;62.5;Apartamento
Apartamento;Barra da Tijuca;4;3;2;253;13700.0;3580.0;540.0;54.15;Apartamento
Apartamento;Ipanema;4;4;2;348;30000.0;9400.0;2029.0;86.21;Apartamento
Apartamento;Barra da Tijuca;4;3;3;225;12000.0;4590.0;1550.0;53.33;Apartamento
Apartamento;Ipanema;4;1;0;240;15000.0;2500.0;0.0;62.5;Apartamento
Apartamento;Ipanema;4;4;3;400;30000.0;3370.0;250.0;75.0;Apartamento
Apartamento;São Conrado;3;2;2;320;10000.0;1760.0;408.0;31.25;Apartamento
Apartamento;Barra da Tijuca;4;3;3;352;15000.0;4900.0;0.0;42.61;Apartamento
Apartamento;Ipanema;4;2;2;240;16000.0;3717.0;902.0;66.67;Apartamento
Apartamento;Lagoa;4;4;3;180;12000.0;4000.0;720.0;66.67;Apartamento
Apartamento;Ipanema;3;3;1;250;11500.0;2380.0;890.0;46.0;Apartamento
Apartamento;Leme;4;2;2;460;15000.0;3800.0;1200.0;32.61;Apartamento
Apartamento;Flamengo;4;3;1;200;14500.0;2400.0;600.0;72.5;Apartamento
Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1328.0;50.0;Casa
Apartamento;Leblon;4;4;4;305;25000.0;5100.0;1577.0;81.97;Apartamento
Apartamento;Jardim Oceânico;4;4;3;350;17000.0;2200.0;1100.0;48.57;Apartamento
Apartamento;Barra da Tijuca;4;3;2;257;10000.0;3030.0;9493.0;38.91;Apartamento
Casa de Condomínio;Itanhangá;5;0;5;700;35000.0;1650.0;1700.0;50.0;Casa
Apartamento;Barra da Tijuca;4;4;3;400;25000.0;4500.0;0.0;62.5;Apartamento
Apartamento;Barra da Tijuca;5;3;5;231;15000.0;2600.0;472.0;64.94;Apartamento
Apartamento;Copacabana;4;0;0;389;11800.0;3522.0;1082.0;30.33;Apartamento
Apartamento;Leblon;5;2;2;295;20000.0;4000.0;11684.0;67.8;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;1100;40000.0;2135.0;0.0;36.36;Casa
Apartamento;Flamengo;5;1;3;500;13000.0;4400.0;1170.0;26.0;Apartamento
Apartamento;Ipanema;3;2;2;290;10800.0;3079.0;1111.0;37.24;Apartamento
Apartamento;Barra da Tijuca;4;2;4;254;10000.0;3200.0;0.0;39.37;Apartamento
Apartamento;Ipanema;4;2;1;200;10900.0;3700.0;923.0;54.5;Apartamento
Casa;Gávea;5;3;3;840;26000.0;0.0;1200.0;30.95;Casa
Apartamento;Ipanema;3;3;2;235;15000.0;4000.0;1090.0;63.83;Apartamento
Apartamento;Leblon;4;2;1;200;12000.0;2340.0;660.0;60.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;330;13000.0;3500.0;8000.0;39.39;Apartamento
Apartamento;Lagoa;3;3;1;220;13000.0;2900.0;874.0;59.09;Apartamento
Casa de Condomínio;Jardim Botânico;4;6;4;600;50000.0;0.0;0.0;83.33;Casa
Apartamento;Barra da Tijuca;5;3;5;231;15000.0;2604.0;472.0;64.94;Apartamento
Apartamento;Barra da Tijuca;4;3;4;380;12500.0;1637.0;1277.0;32.89;Apartamento
Apartamento;Leblon;5;3;2;300;19000.0;3360.0;1668.0;63.33;Apartamento
Casa;Jardim Botânico;4;3;4;700;35000.0;0.0;1642.0;50.0;Casa
Apartamento;Barra da Tijuca;4;3;4;220;10000.0;3890.0;12000.0;45.45;Apartamento
Apartamento;Ipanema;3;3;1;300;22000.0;4000.0;1836.0;73.33;Apartamento
Apartamento;Leblon;3;4;1;200;13500.0;2900.0;1.0;67.5;Apartamento
Apartamento;Leblon;2;2;2;150;12000.0;2650.0;850.0;80.0;Apartamento
Apartamento;Ipanema;3;2;1;280;11000.0;1500.0;350.0;39.29;Apartamento
Apartamento;Barra da Tijuca;8;4;4;394;18000.0;5934.0;3549.0;45.69;Apartamento
Casa;São Conrado;5;6;3;1000;28000.0;2650.0;1550.0;28.0;Casa
Apartamento;Leblon;4;3;4;304;25000.0;5141.0;1638.0;82.24;Apartamento
Apartamento;Leblon;3;2;1;260;15000.0;6500.0;1816.0;57.69;Apartamento
Apartamento;Lagoa;4;4;4;380;25000.0;4200.0;1500.0;65.79;Apartamento
Apartamento;Barra da Tijuca;4;3;1;350;20000.0;3980.0;2100.0;57.14;Apartamento
Apartamento;Ipanema;3;2;2;210;10500.0;3540.0;640.0;50.0;Apartamento
Apartamento;Ipanema;3;1;1;152;12900.0;1580.0;360.0;84.87;Apartamento
Apartamento;Leblon;4;3;1;230;25000.0;5070.0;0.0;108.7;Apartamento
Apartamento;Ipanema;3;1;2;200;14000.0;1700.0;631.0;70.0;Apartamento
Apartamento;Ipanema;4;1;1;200;11000.0;2500.0;450.0;55.0;Apartamento
Apartamento;Ipanema;1;1;1;105;10000.0;2900.0;700.0;95.24;Apartamento
Apartamento;Ipanema;4;3;4;180;25000.0;3500.0;1300.0;138.89;Apartamento
Apartamento;Ipanema;4;2;4;280;30000.0;4100.0;1100.0;107.14;Apartamento
Apartamento;Gávea;4;1;1;190;11000.0;2370.0;604.0;57.89;Apartamento
Apartamento;Ipanema;4;3;4;450;30000.0;5013.0;1116.0;66.67;Apartamento
Apartamento;Humaitá;5;4;2;570;12500.0;2400.0;550.0;21.93;Apartamento
Apartamento;Barra da Tijuca;4;2;3;230;13000.0;4500.0;1400.0;56.52;Apartamento
Apartamento;Ipanema;4;4;2;524;30000.0;12000.0;1000.0;57.25;Apartamento
Casa;Tijuca;10;0;0;1050;45000.0;0.0;51784.0;42.86;Casa
Apartamento;Ipanema;4;3;3;180;25000.0;3200.0;9800.0;138.89;Apartamento
Apartamento;Ipanema;4;4;2;400;25000.0;6500.0;220.0;62.5;Apartamento
Apartamento;Barra da Tijuca;4;4;4;300;20000.0;1800.0;1700.0;66.67;Apartamento
Apartamento;Barra da Tijuca;4;4;2;342;30000.0;3900.0;16364.0;87.72;Apartamento
Apartamento;Ipanema;3;2;3;290;29500.0;3418.0;1034.0;101.72;Apartamento
Apartamento;Lagoa;3;4;2;380;28000.0;5500.0;0.0;73.68;Apartamento
Apartamento;Lagoa;4;3;3;285;14000.0;1505.0;400.0;49.12;Apartamento
Apartamento;São Conrado;4;4;4;400;33000.0;4822.0;3022.0;82.5;Apartamento
Apartamento;São Conrado;4;3;3;246;18000.0;3700.0;1700.0;73.17;Apartamento
Apartamento;Copacabana;3;1;0;200;15000.0;1200.0;220.0;75.0;Apartamento
Apartamento;Leblon;3;2;1;170;13000.0;2900.0;450.0;76.47;Apartamento
Apartamento;Flamengo;4;2;4;437;15000.0;4102.0;0.0;34.32;Apartamento
Apartamento;Barra da Tijuca;7;4;5;1147;24000.0;7067.0;5330.0;20.92;Apartamento
Apartamento;Leblon;4;3;4;395;20000.0;4800.0;1800.0;50.63;Apartamento
Apartamento;Ipanema;4;1;1;200;13500.0;1700.0;631.0;67.5;Apartamento
Apartamento;Ipanema;4;2;2;380;25000.0;7950.0;0.0;65.79;Apartamento
Apartamento;Barra da Tijuca;4;3;4;300;10000.0;4400.0;0.0;33.33;Apartamento
Apartamento;Copacabana;2;2;1;280;20000.0;3653.0;1224.0;71.43;Apartamento
Apartamento;Leblon;3;3;1;140;9980.0;2150.0;0.0;71.29;Apartamento
Apartamento;Ipanema;3;2;1;205;10000.0;2700.0;0.0;48.78;Apartamento
Apartamento;Ipanema;4;4;3;264;22000.0;3500.0;13225.0;83.33;Apartamento
Apartamento;Península;4;3;1;267;10000.0;2240.0;500.0;37.45;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;1200;45000.0;2100.0;25000.0;37.5;Casa
Apartamento;Barra da Tijuca;4;3;4;231;12000.0;5600.0;11000.0;51.95;Apartamento
Apartamento;Ipanema;3;2;1;115;17000.0;3400.0;400.0;147.83;Apartamento
Apartamento;Copacabana;4;2;2;436;17000.0;3550.0;13520.0;38.99;Apartamento
Casa;Santa Teresa;5;7;3;388;35000.0;0.0;277.0;90.21;Casa
Apartamento;Ipanema;4;2;1;370;13000.0;2200.0;970.0;35.14;Apartamento
Apartamento;Barra da Tijuca;3;3;3;266;12000.0;3700.0;692.0;45.11;Apartamento
Apartamento;Leblon;4;3;4;256;15000.0;3080.0;1235.0;58.59;Apartamento
Apartamento;Ipanema;3;3;1;330;21000.0;4500.0;2200.0;63.64;Apartamento
Apartamento;Barra da Tijuca;3;3;3;247;14000.0;4200.0;1000.0;56.68;Apartamento
Apartamento;Ipanema;4;1;1;350;14000.0;2500.0;0.0;40.0;Apartamento
Apartamento;Ipanema;5;3;4;806;90000.0;9170.0;6000.0;111.66;Apartamento
Apartamento;Ipanema;2;1;1;100;15000.0;4250.0;588.0;150.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;290;12000.0;3618.0;642.0;41.38;Apartamento
Apartamento;Lagoa;4;4;2;480;12500.0;2800.0;610.0;26.04;Apartamento
Apartamento;Copacabana;2;2;2;180;17000.0;6704.0;740.0;94.44;Apartamento
Apartamento;Leblon;3;0;3;170;10000.0;1200.0;590.0;58.82;Apartamento
Apartamento;Copacabana;4;0;1;135;12500.0;1242.0;0.0;92.59;Apartamento
Apartamento;Ipanema;2;1;2;200;10500.0;1320.0;691.0;52.5;Apartamento
Apartamento;Barra da Tijuca;4;4;4;292;25000.0;5000.0;13000.0;85.62;Apartamento
Apartamento;Ipanema;4;2;1;210;10500.0;2808.0;570.0;50.0;Apartamento
Apartamento;Ipanema;4;1;4;470;55000.0;7500.0;3200.0;117.02;Apartamento
Apartamento;Copacabana;3;1;2;250;12000.0;1020.0;200.0;48.0;Apartamento
Apartamento;Ipanema;2;1;1;60;10000.0;2000.0;3600.0;166.67;Apartamento
Apartamento;Ipanema;3;1;2;110;10000.0;750.0;230.0;90.91;Apartamento
Apartamento;Barra da Tijuca;3;3;2;267;12800.0;4400.0;10000.0;47.94;Apartamento
Apartamento;Leblon;4;2;2;250;17000.0;3500.0;1000.0;68.0;Apartamento
Apartamento;Ipanema;3;1;1;240;10000.0;2810.0;519.0;41.67;Apartamento
Apartamento;Barra da Tijuca;4;3;1;296;17000.0;5583.0;16622.0;57.43;Apartamento
Apartamento;Ipanema;7;5;7;800;30000.0;11000.0;0.0;37.5;Apartamento
Apartamento;Copacabana;5;1;1;300;11000.0;2450.0;350.0;36.67;Apartamento
Apartamento;Ipanema;2;1;1;80;15000.0;3600.0;0.0;187.5;Apartamento
Apartamento;Ipanema;3;1;2;130;15000.0;1400.0;600.0;115.38;Apartamento
Apartamento;Barra da Tijuca;3;2;2;216;10000.0;3809.0;1366.0;46.3;Apartamento
Apartamento;Ipanema;3;0;1;300;22000.0;4000.0;1980.0;73.33;Apartamento
Apartamento;Barra da Tijuca;4;2;1;167;10000.0;2237.0;5700.0;59.88;Apartamento
Apartamento;Ipanema;4;3;3;270;15000.0;3100.0;700.0;55.56;Apartamento
Apartamento;Leblon;2;1;2;125;10000.0;1275.0;290.0;80.0;Apartamento
Apartamento;Leblon;2;2;0;100;10000.0;1800.0;0.0;100.0;Apartamento
Apartamento;Ipanema;4;4;3;487;30000.0;5800.0;29445.0;61.6;Apartamento
Casa de Vila;Ipanema;3;2;0;130;6000.0;0.0;190.0;46.15;Casa
Apartamento;Barra da Tijuca;5;4;5;400;10000.0;1500.0;5000.0;25.0;Apartamento
Apartamento;Leblon;3;2;2;260;28000.0;4500.0;800.0;107.69;Apartamento
Apartamento;Barra da Tijuca;4;3;4;233;10000.0;3200.0;0.0;42.92;Apartamento
Apartamento;Barra da Tijuca;4;3;4;266;12000.0;3700.0;692.0;45.11;Apartamento
Apartamento;Barra da Tijuca;4;4;4;240;17000.0;5000.0;2000.0;70.83;Apartamento
Apartamento;Ipanema;4;2;2;300;16000.0;2100.0;498.0;53.33;Apartamento
Apartamento;Leblon;3;3;2;240;20000.0;3890.0;890.0;83.33;Apartamento
Apartamento;Ipanema;5;1;3;426;25000.0;3200.0;441.0;58.69;Apartamento
Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;6920.0;56.39;Apartamento
Apartamento;Ipanema;4;0;2;398;30000.0;6000.0;0.0;75.38;Apartamento
Apartamento;Barra da Tijuca;4;3;2;263;10000.0;2589.0;62.0;38.02;Apartamento
Apartamento;Ipanema;5;1;4;354;25000.0;4419.0;2200.0;70.62;Apartamento
Apartamento;Ipanema;4;2;2;240;16000.0;3718.0;1476.0;66.67;Apartamento
Apartamento;Ipanema;3;3;2;200;16000.0;3100.0;694.0;80.0;Apartamento
Apartamento;Leblon;4;2;4;304;12500.0;2710.0;1154.0;41.12;Apartamento
Apartamento;Leblon;3;0;3;130;13500.0;2266.0;600.0;103.85;Apartamento
Apartamento;Ipanema;2;2;1;130;16500.0;1530.0;900.0;126.92;Apartamento
Apartamento;Lagoa;3;3;3;227;14000.0;3675.0;0.0;61.67;Apartamento
Apartamento;Barra da Tijuca;4;3;4;290;15000.0;3200.0;620.0;51.72;Apartamento
Apartamento;Ipanema;4;2;2;220;15000.0;1900.0;508.0;68.18;Apartamento
Apartamento;Ipanema;2;1;0;180;14000.0;2500.0;1000.0;77.78;Apartamento
Apartamento;Lagoa;3;3;3;265;19000.0;3800.0;1416.0;71.7;Apartamento
Apartamento;Ipanema;2;2;1;130;16500.0;1500.0;900.0;126.92;Apartamento
Apartamento;Leblon;3;1;2;110;13700.0;1275.0;290.0;124.55;Apartamento
Apartamento;Leblon;4;3;4;305;28000.0;5300.0;200.0;91.8;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;15000.0;1600.0;1000.0;44.12;Apartamento
Apartamento;Leblon;4;2;1;260;15000.0;6500.0;1100.0;57.69;Apartamento
Apartamento;Barra da Tijuca;4;3;2;300;12000.0;3550.0;1560.0;40.0;Apartamento
Apartamento;Copacabana;5;1;2;303;16000.0;1275.0;742.0;52.81;Apartamento
Apartamento;Copacabana;4;3;4;700;35000.0;1850.0;140.0;50.0;Apartamento
Casa;Barra da Tijuca;4;4;2;660;30000.0;1050.0;130.0;45.45;Casa
Casa;São Conrado;7;6;5;1000;30000.0;990.0;0.0;30.0;Casa
Apartamento;Flamengo;3;0;1;250;11000.0;2000.0;399.0;44.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;135;10000.0;2600.0;700.0;74.07;Apartamento
Apartamento;Leblon;4;1;2;205;15000.0;6000.0;772.0;73.17;Apartamento
Apartamento;Botafogo;4;2;1;693;15000.0;3545.0;1420.0;21.65;Apartamento
Apartamento;Leblon;3;1;1;190;12500.0;3630.0;545.0;65.79;Apartamento
Apartamento;Leblon;4;2;2;650;51000.0;7000.0;0.0;78.46;Apartamento
Apartamento;Barra da Tijuca;4;3;4;300;25000.0;3000.0;400.0;83.33;Apartamento
Apartamento;Copacabana;4;0;1;260;11000.0;1050.0;2322.0;42.31;Apartamento
Apartamento;Leblon;4;2;1;290;16900.0;2960.0;1506.0;58.28;Apartamento
Apartamento;Barra da Tijuca;4;4;4;400;12500.0;1600.0;1500.0;31.25;Apartamento
Apartamento;Ipanema;2;2;2;220;14900.0;1800.0;1083.0;67.73;Apartamento
Apartamento;Lagoa;4;2;2;169;25000.0;3710.0;1197.0;147.93;Apartamento
Apartamento;Leblon;4;2;2;250;17000.0;5000.0;1000.0;68.0;Apartamento
Apartamento;Ipanema;4;5;4;380;30000.0;7000.0;2650.0;78.95;Apartamento
Apartamento;Ipanema;5;2;2;300;16000.0;2200.0;4980.0;53.33;Apartamento
Apartamento;Leblon;4;2;1;140;15000.0;1700.0;600.0;107.14;Apartamento
Apartamento;Copacabana;4;1;2;260;13000.0;2500.0;669.0;50.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;170;12000.0;1700.0;0.0;70.59;Apartamento
Apartamento;Barra da Tijuca;4;2;4;292;10000.0;3700.0;800.0;34.25;Apartamento
Apartamento;Ipanema;4;4;2;400;30000.0;6500.0;2000.0;75.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;240;13000.0;3000.0;507.0;54.17;Apartamento
Apartamento;Leblon;4;2;1;134;10000.0;1800.0;300.0;74.63;Apartamento
Apartamento;Leblon;4;3;1;170;10000.0;3760.0;500.0;58.82;Apartamento
Apartamento;Copacabana;4;1;3;220;15000.0;1700.0;550.0;68.18;Apartamento
Apartamento;Leblon;4;2;2;180;11000.0;2890.0;545.0;61.11;Apartamento
Apartamento;Península;4;3;4;289;20000.0;4200.0;6000.0;69.2;Apartamento
Apartamento;Copacabana;2;3;2;213;18000.0;3971.0;858.0;84.51;Apartamento
Apartamento;Leblon;4;2;4;180;13500.0;3200.0;894.0;75.0;Apartamento
Apartamento;Copacabana;3;1;2;160;15500.0;1600.0;435.0;96.88;Apartamento
Apartamento;Leme;4;4;2;300;12000.0;2800.0;680.0;40.0;Apartamento
Casa de Condomínio;Barra da Tijuca;6;9;5;1100;35000.0;3500.0;0.0;31.82;Casa
Apartamento;Leblon;3;1;1;140;10000.0;2000.0;400.0;71.43;Apartamento
Apartamento;Barra da Tijuca;4;3;4;292;25000.0;4902.0;15077.0;85.62;Apartamento
Apartamento;Barra da Tijuca;4;2;4;320;11991.0;600.0;1000.0;37.47;Apartamento
Apartamento;Barra da Tijuca;4;2;4;340;15000.0;1600.0;0.0;44.12;Apartamento
Apartamento;Copacabana;4;3;2;430;10000.0;2835.0;1546.0;23.26;Apartamento
Apartamento;Ipanema;2;2;2;70;10000.0;4011.0;300.0;142.86;Apartamento
Apartamento;Leblon;4;3;4;220;11900.0;3100.0;1000.0;54.09;Apartamento
Apartamento;Lagoa;4;4;4;400;33000.0;4800.0;1500.0;82.5;Apartamento
Apartamento;Barra da Tijuca;3;3;2;223;15000.0;3200.0;1019.0;67.26;Apartamento
Apartamento;Barra da Tijuca;4;3;3;240;11000.0;3683.0;1292.0;45.83;Apartamento
Apartamento;Ipanema;2;1;2;130;10000.0;1871.0;0.0;76.92;Apartamento
Apartamento;Copacabana;5;1;5;300;25000.0;2100.0;7000.0;83.33;Apartamento
Apartamento;Barra da Tijuca;4;3;4;260;15000.0;3400.0;5000.0;57.69;Apartamento
Apartamento;Barra da Tijuca;4;3;3;352;12000.0;3000.0;1350.0;34.09;Apartamento
Apartamento;Ipanema;3;1;1;190;15000.0;1423.0;357.0;78.95;Apartamento
Apartamento;São Conrado;3;2;2;385;12000.0;9650.0;2100.0;31.17;Apartamento
Apartamento;Jardim Oceânico;4;3;2;315;12000.0;1950.0;453.0;38.1;Apartamento
Apartamento;Barra da Tijuca;4;3;4;307;20000.0;2800.0;400.0;65.15;Apartamento
Apartamento;Ipanema;3;3;1;230;12000.0;2600.0;400.0;52.17;Apartamento
Apartamento;Copacabana;3;1;2;344;18000.0;3100.0;0.0;52.33;Apartamento
Apartamento;Barra da Tijuca;3;3;3;204;15600.0;2500.0;600.0;76.47;Apartamento
Apartamento;Botafogo;3;2;1;655;15000.0;3550.0;1420.0;22.9;Apartamento
Casa;Barra da Tijuca;5;4;5;638;25000.0;1450.0;1800.0;39.18;Casa
Apartamento;Copacabana;3;4;2;260;13000.0;10055.0;1206.0;50.0;Apartamento
Apartamento;Leblon;4;3;1;200;18000.0;1300.0;500.0;90.0;Apartamento
Apartamento;Ipanema;3;1;3;228;20000.0;1100.0;235.0;87.72;Apartamento
Apartamento;Ipanema;4;2;2;200;17000.0;2245.0;0.0;85.0;Apartamento
Apartamento;Copacabana;5;2;1;650;32000.0;5200.0;2000.0;49.23;Apartamento
Apartamento;Jardim Botânico;3;1;1;180;10000.0;1820.0;644.0;55.56;Apartamento
Apartamento;Ipanema;5;3;2;350;45000.0;6500.0;970.0;128.57;Apartamento
Apartamento;Leblon;3;1;2;120;13700.0;1290.0;410.0;114.17;Apartamento
Apartamento;Ipanema;3;0;1;120;11000.0;2600.0;500.0;91.67;Apartamento
Apartamento;Ipanema;3;2;1;167;35000.0;2950.0;652.0;209.58;Apartamento
Apartamento;Copacabana;4;2;2;360;11000.0;3200.0;1100.0;30.56;Apartamento
Apartamento;Barra da Tijuca;4;4;4;430;17000.0;4000.0;1700.0;39.53;Apartamento
Apartamento;Leblon;4;2;2;250;17500.0;2000.0;0.0;70.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;240;12000.0;3584.0;1294.0;50.0;Apartamento
Apartamento;Ipanema;4;1;3;245;13000.0;2200.0;600.0;53.06;Apartamento
Apartamento;Leblon;4;3;4;350;27000.0;4808.0;0.0;77.14;Apartamento
Apartamento;Barra da Tijuca;4;3;4;600;11000.0;6900.0;1200.0;18.33;Apartamento
Apartamento;Leblon;4;3;1;168;11000.0;3097.0;610.0;65.48;Apartamento
Apartamento;Barra da Tijuca;4;3;0;257;12000.0;3000.0;700.0;46.69;Apartamento
Apartamento;São Conrado;3;4;3;250;13000.0;3300.0;2200.0;52.0;Apartamento
Apartamento;Ipanema;4;4;3;400;30000.0;5440.0;2500.0;75.0;Apartamento
Apartamento;Ipanema;4;2;2;170;12500.0;1950.0;628.0;73.53;Apartamento
Apartamento;Barra da Tijuca;4;4;3;500;28000.0;8000.0;0.0;56.0;Apartamento
Apartamento;Leblon;4;3;4;323;18000.0;4800.0;1800.0;55.73;Apartamento
Apartamento;Leblon;5;2;5;230;10000.0;2710.0;13280.0;43.48;Apartamento
Apartamento;Barra da Tijuca;4;3;4;330;20000.0;3600.0;0.0;60.61;Apartamento
Apartamento;Ipanema;2;1;2;130;12000.0;1318.0;691.0;92.31;Apartamento
Apartamento;Barra da Tijuca;4;3;3;183;10500.0;3367.0;8400.0;57.38;Apartamento
Apartamento;Ipanema;2;2;1;130;10000.0;2070.0;566.0;76.92;Apartamento
Apartamento;Ipanema;2;1;0;130;10000.0;1800.0;462.0;76.92;Apartamento
Apartamento;Ipanema;3;2;3;450;30000.0;4640.0;1650.0;66.67;Apartamento
Apartamento;Barra da Tijuca;4;3;4;255;16000.0;2600.0;0.0;62.75;Apartamento
Apartamento;Barra da Tijuca;5;3;3;436;12000.0;2200.0;1200.0;27.52;Apartamento
Apartamento;Ipanema;3;3;2;260;18000.0;2640.0;0.0;69.23;Apartamento
Apartamento;Barra da Tijuca;4;3;4;268;12000.0;2200.0;8000.0;44.78;Apartamento
Apartamento;Lagoa;4;4;4;400;35000.0;3500.0;1300.0;87.5;Apartamento
Apartamento;Leblon;4;2;4;230;12500.0;2700.0;1625.0;54.35;Apartamento
Apartamento;Lagoa;3;2;1;360;17000.0;1400.0;410.0;47.22;Apartamento
Apartamento;Ipanema;3;1;1;280;12500.0;2228.0;610.0;44.64;Apartamento
Apartamento;Barra da Tijuca;4;3;4;273;13000.0;2726.0;657.0;47.62;Apartamento
Apartamento;Ipanema;4;2;1;210;16000.0;3200.0;800.0;76.19;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;600;35000.0;1100.0;12800.0;58.33;Casa
Apartamento;Ipanema;4;1;4;215;20000.0;2300.0;550.0;93.02;Apartamento
Apartamento;Barra da Tijuca;3;3;3;245;15000.0;3100.0;4000.0;61.22;Apartamento
Apartamento;Barra da Tijuca;5;5;3;569;17000.0;2500.0;0.0;29.88;Apartamento
Apartamento;Ipanema;3;2;1;160;12000.0;3500.0;900.0;75.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;336;13000.0;3700.0;800.0;38.69;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;11000.0;3800.0;750.0;32.35;Apartamento
Apartamento;Lagoa;2;0;2;240;10000.0;4500.0;1100.0;41.67;Apartamento
Apartamento;Leblon;4;1;1;200;15000.0;2600.0;712.0;75.0;Apartamento
Apartamento;Ipanema;4;1;1;150;12000.0;1682.0;0.0;80.0;Apartamento
Apartamento;Lagoa;2;3;2;200;10000.0;3000.0;1028.0;50.0;Apartamento
Apartamento;Ipanema;4;2;1;171;10000.0;1804.0;593.0;58.48;Apartamento
Casa;Jardim Botânico;5;5;4;450;35000.0;0.0;1540.0;77.78;Casa
Apartamento;Barra da Tijuca;4;2;2;180;11500.0;2000.0;0.0;63.89;Apartamento
Apartamento;Ipanema;2;1;2;86;14000.0;4250.0;590.0;162.79;Apartamento
Apartamento;Ipanema;4;2;2;330;17000.0;7950.0;1675.0;51.52;Apartamento
Apartamento;Copacabana;5;2;2;389;13640.0;3825.0;1153.0;35.06;Apartamento
Apartamento;Lagoa;4;4;4;310;28000.0;4229.0;1708.0;90.32;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;420;10000.0;1482.0;1000.0;23.81;Apartamento
Apartamento;Barra da Tijuca;4;3;4;290;12000.0;4000.0;600.0;41.38;Apartamento
Apartamento;Barra da Tijuca;4;3;4;227;14999.0;2250.0;370.0;66.07;Apartamento
Apartamento;Flamengo;3;2;1;427;10000.0;4100.0;0.0;23.42;Apartamento
Apartamento;Ipanema;3;1;3;180;30000.0;2200.0;1983.0;166.67;Apartamento
Apartamento;Ipanema;4;3;3;330;25000.0;1400.0;500.0;75.76;Apartamento
Apartamento;Ipanema;3;2;3;320;30000.0;7500.0;1514.0;93.75;Apartamento
Apartamento;Barra da Tijuca;5;3;5;1200;24000.0;7000.0;5330.0;20.0;Apartamento
Apartamento;Leblon;2;1;1;300;17000.0;1000.0;600.0;56.67;Apartamento
Apartamento;Ipanema;4;2;4;240;19000.0;4340.0;902.0;79.17;Apartamento
